sku_id,pack_id_db,gtin,swissmedic_no8,preparation_id,product_name,description_de,form_type,form_type_raw,container_count,unit_count,volume_per_unit,volume_unit,total_volume,dose_count,multiplier,multiplied_count,total_units,substance_name,substance_qty,substance_qty_raw,substance_unit,total_substance,is_alt,annotation,parse_confidence,parse_pattern,org_gen_code,atc_code,public_price,exfactory_price
11688,7398,7680446910274,44691027,2751,Sirdalud,100 Stk,,,,100.0,,,,,,,100,Tizanidinum,2.0,2,mg,200.0,0,,HIGH,P9_SIMPLE,O,M03BX02,34.2,16.52
11689,7400,7680446910359,44691035,2751,Sirdalud,30 Stk,,,,30.0,,,,,,,30,Tizanidinum,2.0,2,mg,60.0,0,,HIGH,P9_SIMPLE,O,M03BX02,19.0,9.1
11690,7401,7680446910434,44691043,2751,Sirdalud,100 Stk,,,,100.0,,,,,,,100,Tizanidinum,2.0,2,mg,200.0,0,,HIGH,P9_SIMPLE,O,M03BX02,47.5,28.9
11691,7399,7680446910861,44691086,2751,Sirdalud,14 Stk,,,,14.0,,,,,,,14,Tizanidinum,2.0,2,mg,28.0,0,,HIGH,P9_SIMPLE,O,M03BX02,14.65,5.12
11692,7402,7680489790178,48979017,2752,Sirdalud MR,30 Stk,,,,30.0,,,,,,,30,Tizanidinum,6.0,6,mg,180.0,0,,HIGH,P9_SIMPLE,,M03BX02,32.6,14.89
11693,13802,7680689670010,68967001,4384,Sitagliptin Metformin NOBEL,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Sitagliptinum,50.0,50,mg,2800.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11694,13803,7680689670027,68967002,4384,Sitagliptin Metformin NOBEL,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Sitagliptinum,50.0,50,mg,9800.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11695,13804,7680689670034,68967003,4384,Sitagliptin Metformin NOBEL,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Sitagliptinum,50.0,50,mg,2800.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11696,13805,7680689670041,68967004,4384,Sitagliptin Metformin NOBEL,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Sitagliptinum,50.0,50,mg,9800.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11697,13806,7680689670058,68967005,4384,Sitagliptin Metformin NOBEL,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Sitagliptinum,50.0,50,mg,2800.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11698,13807,7680689670065,68967006,4384,Sitagliptin Metformin NOBEL,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Sitagliptinum,50.0,50,mg,9800.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11699,12595,7680687230018,68723001,4115,Sitagliptin Metformin Sandoz,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Metformini hydrochloridum,500.0,500,mg,28000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11700,12596,7680687230025,68723002,4115,Sitagliptin Metformin Sandoz,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Metformini hydrochloridum,500.0,500,mg,98000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11701,12597,7680687230032,68723003,4115,Sitagliptin Metformin Sandoz,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Metformini hydrochloridum,500.0,500,mg,28000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11702,12598,7680687230049,68723004,4115,Sitagliptin Metformin Sandoz,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Metformini hydrochloridum,500.0,500,mg,98000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11703,12599,7680687230056,68723005,4115,Sitagliptin Metformin Sandoz,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Metformini hydrochloridum,500.0,500,mg,28000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11704,12600,7680687230063,68723006,4115,Sitagliptin Metformin Sandoz,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Metformini hydrochloridum,500.0,500,mg,98000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11705,12420,7680683960018,68396001,4078,Sitagliptin Metformin Spirig HC,56 Stk,,,,56.0,,,,,,,56,Sitagliptinum,50.0,50,mg,2800.0,0,,HIGH,P9_SIMPLE,G,A10BD07,26.75,9.5
11706,12421,7680683960025,68396002,4078,Sitagliptin Metformin Spirig HC,196 Stk,,,,196.0,,,,,,,196,Sitagliptinum,50.0,50,mg,9800.0,0,,HIGH,P9_SIMPLE,G,A10BD07,52.6,33.27
11707,12422,7680683960032,68396003,4078,Sitagliptin Metformin Spirig HC,56 Stk,,,,56.0,,,,,,,56,Sitagliptinum,50.0,50,mg,2800.0,0,,HIGH,P9_SIMPLE,G,A10BD07,26.75,9.5
11708,12423,7680683960049,68396004,4078,Sitagliptin Metformin Spirig HC,196 Stk,,,,196.0,,,,,,,196,Sitagliptinum,50.0,50,mg,9800.0,0,,HIGH,P9_SIMPLE,G,A10BD07,52.6,33.27
11709,12424,7680683960056,68396005,4078,Sitagliptin Metformin Spirig HC,56 Stk,,,,56.0,,,,,,,56,Sitagliptinum,50.0,50,mg,2800.0,0,,HIGH,P9_SIMPLE,G,A10BD07,26.75,9.5
11710,12425,7680683960063,68396006,4078,Sitagliptin Metformin Spirig HC,196 Stk,,,,196.0,,,,,,,196,Sitagliptinum,50.0,50,mg,9800.0,0,,HIGH,P9_SIMPLE,G,A10BD07,52.6,33.27
11711,12754,7680683960070,68396007,4078,Sitagliptin Metformin Spirig HC,Ds 100 Stk,DISPENSER,Ds,100.0,100.0,,,,,,,100,Sitagliptinum,50.0,50,mg,5000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,34.85,16.97
11712,12755,7680683960087,68396008,4078,Sitagliptin Metformin Spirig HC,Ds 100 Stk,DISPENSER,Ds,100.0,100.0,,,,,,,100,Sitagliptinum,50.0,50,mg,5000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,34.85,16.97
11713,13475,7680683960094,68396009,4078,Sitagliptin Metformin Spirig HC,Ds 196 Stk,DISPENSER,Ds,196.0,196.0,,,,,,,196,Sitagliptinum,50.0,50,mg,9800.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11714,13476,7680683960100,68396010,4078,Sitagliptin Metformin Spirig HC,Ds 196 Stk,DISPENSER,Ds,196.0,196.0,,,,,,,196,Sitagliptinum,50.0,50,mg,9800.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11715,12901,7680691600012,69160001,4178,Sitagliptin Metformin XR Spirig HC,Blist 60 Stk,BLISTER,Blist,60.0,60.0,,,,,,,60,Metformini hydrochloridum,500.0,500,mg,30000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,33.1,15.35
11716,12902,7680691600029,69160002,4178,Sitagliptin Metformin XR Spirig HC,Blist 160 Stk,BLISTER,Blist,160.0,160.0,,,,,,,160,Metformini hydrochloridum,500.0,500,mg,80000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,60.25,40.31
11717,12903,7680691600036,69160003,4178,Sitagliptin Metformin XR Spirig HC,Blist 60 Stk,BLISTER,Blist,60.0,60.0,,,,,,,60,Metformini hydrochloridum,500.0,500,mg,30000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,33.1,15.35
11718,12904,7680691600043,69160004,4178,Sitagliptin Metformin XR Spirig HC,Blist 160 Stk,BLISTER,Blist,160.0,160.0,,,,,,,160,Metformini hydrochloridum,500.0,500,mg,80000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,60.25,40.31
11719,12905,7680691600050,69160005,4178,Sitagliptin Metformin XR Spirig HC,Blist 30 Stk,BLISTER,Blist,30.0,30.0,,,,,,,30,Metformini hydrochloridum,500.0,500,mg,15000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,33.1,15.35
11720,12906,7680691600067,69160006,4178,Sitagliptin Metformin XR Spirig HC,Blist 90 Stk,BLISTER,Blist,90.0,90.0,,,,,,,90,Metformini hydrochloridum,500.0,500,mg,45000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,65.75,45.35
11721,12681,7680688420012,68842001,4137,Sitagliptin Metformin Zentiva,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Metformini hydrochloridum,500.0,500,mg,28000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11722,12682,7680688420029,68842002,4137,Sitagliptin Metformin Zentiva,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Metformini hydrochloridum,500.0,500,mg,98000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11723,12683,7680688420036,68842003,4137,Sitagliptin Metformin Zentiva,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Metformini hydrochloridum,500.0,500,mg,28000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11724,12684,7680688420043,68842004,4137,Sitagliptin Metformin Zentiva,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Metformini hydrochloridum,500.0,500,mg,98000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11725,12685,7680688420050,68842005,4137,Sitagliptin Metformin Zentiva,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Metformini hydrochloridum,500.0,500,mg,28000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11726,12686,7680688420067,68842006,4137,Sitagliptin Metformin Zentiva,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Metformini hydrochloridum,500.0,500,mg,98000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11727,13235,7680686800014,68680001,4248,Sitagliptin NOBEL,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11728,13236,7680686800021,68680002,4248,Sitagliptin NOBEL,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11729,13237,7680686800038,68680003,4248,Sitagliptin NOBEL,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11730,13238,7680686800045,68680004,4248,Sitagliptin NOBEL,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11731,13239,7680686800052,68680005,4248,Sitagliptin NOBEL,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11732,13240,7680686800069,68680006,4248,Sitagliptin NOBEL,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11733,12426,7680684650017,68465001,4079,Sitagliptin Sandoz eco,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11734,12427,7680684650024,68465002,4079,Sitagliptin Sandoz eco,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11735,12428,7680684650031,68465003,4079,Sitagliptin Sandoz eco,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11736,12429,7680684650048,68465004,4079,Sitagliptin Sandoz eco,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11737,12430,7680684650055,68465005,4079,Sitagliptin Sandoz eco,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11738,12431,7680684650062,68465006,4079,Sitagliptin Sandoz eco,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11739,12432,7680688120011,68812001,4080,Sitagliptin Spirig HC,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11740,12433,7680688120028,68812002,4080,Sitagliptin Spirig HC,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11741,12434,7680688120035,68812003,4080,Sitagliptin Spirig HC,100 Stk,,,,100.0,,,,,,,100,Sitagliptinum,25.0,25,mg,2500.0,0,,HIGH,P9_SIMPLE,G,A10BH01,71.05,50.26
11742,12435,7680688120042,68812004,4080,Sitagliptin Spirig HC,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11743,12436,7680688120059,68812005,4080,Sitagliptin Spirig HC,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11744,12437,7680688120066,68812006,4080,Sitagliptin Spirig HC,100 Stk,,,,100.0,,,,,,,100,Sitagliptinum,25.0,25,mg,2500.0,0,,HIGH,P9_SIMPLE,G,A10BH01,71.05,50.26
11745,12438,7680688120073,68812007,4080,Sitagliptin Spirig HC,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11746,12439,7680688120080,68812008,4080,Sitagliptin Spirig HC,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11747,12440,7680688120097,68812009,4080,Sitagliptin Spirig HC,100 Stk,,,,100.0,,,,,,,100,Sitagliptinum,25.0,25,mg,2500.0,0,,HIGH,P9_SIMPLE,G,A10BH01,71.05,50.26
11748,12441,7680682540013,68254001,4081,Sitagliptin Zentiva,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11749,12442,7680682540020,68254002,4081,Sitagliptin Zentiva,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11750,12443,7680682540037,68254003,4081,Sitagliptin Zentiva,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11751,12444,7680682540044,68254004,4081,Sitagliptin Zentiva,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11752,12445,7680682540051,68254005,4081,Sitagliptin Zentiva,28 Stk,,,,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P9_SIMPLE,G,A10BH01,31.75,14.08
11753,12446,7680682540068,68254006,4081,Sitagliptin Zentiva,98 Stk,,,,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P9_SIMPLE,G,A10BH01,70.0,49.25
11754,13363,7680668040018,66804001,4276,Sitagliptin-Mepha,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P5_FORM_STK,G,A10BH01,31.75,14.08
11755,13364,7680668040025,66804002,4276,Sitagliptin-Mepha,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P5_FORM_STK,G,A10BH01,70.0,49.25
11756,13365,7680668040032,66804003,4276,Sitagliptin-Mepha,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P5_FORM_STK,G,A10BH01,31.75,14.08
11757,13366,7680668040049,66804004,4276,Sitagliptin-Mepha,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P5_FORM_STK,G,A10BH01,70.0,49.25
11758,13367,7680668040056,66804005,4276,Sitagliptin-Mepha,Blist 28 Stk,BLISTER,Blist,28.0,28.0,,,,,,,28,Sitagliptinum,25.0,25,mg,700.0,0,,HIGH,P5_FORM_STK,G,A10BH01,31.75,14.08
11759,13368,7680668040063,66804006,4276,Sitagliptin-Mepha,Blist 98 Stk,BLISTER,Blist,98.0,98.0,,,,,,,98,Sitagliptinum,25.0,25,mg,2450.0,0,,HIGH,P5_FORM_STK,G,A10BH01,70.0,49.25
11760,12601,7680683780012,68378001,4116,Sitagliptin-Metformin-Mepha,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Metformini hydrochloridum,500.0,500,mg,28000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11761,12602,7680683780029,68378002,4116,Sitagliptin-Metformin-Mepha,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Metformini hydrochloridum,500.0,500,mg,98000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11762,12603,7680683780036,68378003,4116,Sitagliptin-Metformin-Mepha,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Metformini hydrochloridum,500.0,500,mg,28000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11763,12605,7680683780043,68378004,4116,Sitagliptin-Metformin-Mepha,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Metformini hydrochloridum,500.0,500,mg,98000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11764,12606,7680683780050,68378005,4116,Sitagliptin-Metformin-Mepha,Blist 56 Stk,BLISTER,Blist,56.0,56.0,,,,,,,56,Metformini hydrochloridum,500.0,500,mg,28000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,26.75,9.5
11765,12608,7680683780067,68378006,4116,Sitagliptin-Metformin-Mepha,Blist 196 Stk,BLISTER,Blist,196.0,196.0,,,,,,,196,Metformini hydrochloridum,500.0,500,mg,98000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,52.6,33.27
11766,12604,7680683780074,68378007,4116,Sitagliptin-Metformin-Mepha,Ds 100 Stk,DISPENSER,Ds,100.0,100.0,,,,,,,100,Metformini hydrochloridum,500.0,500,mg,50000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,34.85,16.97
11767,12607,7680683780081,68378008,4116,Sitagliptin-Metformin-Mepha,Ds 100 Stk,DISPENSER,Ds,100.0,100.0,,,,,,,100,Metformini hydrochloridum,500.0,500,mg,50000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,34.85,16.97
11768,12939,7680690330019,69033001,4185,Sitagliptin-Metformin-Mepha retard,Blist 60 Stk,BLISTER,Blist,60.0,60.0,,,,,,,60,Sitagliptinum,50.0,50,mg,3000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,33.1,15.35
11769,12940,7680690330026,69033002,4185,Sitagliptin-Metformin-Mepha retard,Blist 160 Stk,BLISTER,Blist,160.0,160.0,,,,,,,160,Sitagliptinum,50.0,50,mg,8000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,60.25,40.31
11770,12941,7680690330033,69033003,4185,Sitagliptin-Metformin-Mepha retard,Blist 60 Stk,BLISTER,Blist,60.0,60.0,,,,,,,60,Sitagliptinum,50.0,50,mg,3000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,33.1,15.35
11771,12942,7680690330040,69033004,4185,Sitagliptin-Metformin-Mepha retard,Blist 160 Stk,BLISTER,Blist,160.0,160.0,,,,,,,160,Sitagliptinum,50.0,50,mg,8000.0,0,,HIGH,P5_FORM_STK,G,A10BD07,60.25,40.31
11772,12943,7680690330057,69033005,4185,Sitagliptin-Metformin-Mepha retard,Blist 30 Stk,BLISTER,Blist,30.0,30.0,,,,,,,30,Sitagliptinum,50.0,50,mg,1500.0,0,,HIGH,P5_FORM_STK,G,A10BD07,33.1,15.35
11773,12944,7680690330064,69033006,4185,Sitagliptin-Metformin-Mepha retard,Blist 90 Stk,BLISTER,Blist,90.0,90.0,,,,,,,90,Sitagliptinum,50.0,50,mg,4500.0,0,,HIGH,P5_FORM_STK,G,A10BD07,65.75,45.35
11774,7403,7680652700010,65270001,2753,Sivextro,6 Stk,,,,6.0,,,,,,,6,Tedizolidi phosphas,200.0,200,mg,1200.0,0,,HIGH,P9_SIMPLE,,J01XX11,1461.35,1276.38
11775,7404,7680653880025,65388002,2754,Sivextro,Durchstf 6 Stk,VIAL,Durchstf,6.0,6.0,,,,,,,6,Tedizolidi phosphas,200.0,200,mg,1200.0,0,,HIGH,P5_FORM_STK,,J01XX11,1534.6,1343.16
11776,9875,7680667030010,66703001,3540,Skilarence,Blist 42 Stk,BLISTER,Blist,42.0,42.0,,,,,,,42,Dimethylis fumaras,30.0,30,mg,1260.0,0,,HIGH,P5_FORM_STK,,L04AX07,43.55,23.67
11777,9876,7680667030027,66703002,3540,Skilarence,Blist 90 Stk,BLISTER,Blist,90.0,90.0,,,,,,,90,Dimethylis fumaras,30.0,30,mg,2700.0,0,,HIGH,P5_FORM_STK,,L04AX07,249.35,202.93
11778,9877,7680667030034,66703003,3540,Skilarence,Blist 180 Stk,BLISTER,Blist,180.0,180.0,,,,,,,180,Dimethylis fumaras,30.0,30,mg,5400.0,0,,HIGH,P5_FORM_STK,,L04AX07,426.4,357.15
11779,12735,7680502620017,50262001,2755,Skinoren,Tb 30 g,TUBE,Tb,1.0,,30.0,g,30.0,,,,1,Acidum azelaicum,200.0,200,mg,200.0,0,,HIGH,P6_FORM_VOL,,D10AX03,15.75,6.0
11780,7405,7680502620147,50262014,2755,Skinoren,Tb 30 g,TUBE,Tb,1.0,,30.0,g,30.0,,,,1,Acidum azelaicum,200.0,200,mg,200.0,0,,HIGH,P6_FORM_VOL,,D10AX03,17.0,7.65
11781,7406,7680557840033,55784003,2756,Skinoren,Tb 30 g,TUBE,Tb,1.0,,30.0,g,30.0,,,,1,Acidum azelaicum,150.0,150,mg,150.0,0,,HIGH,P6_FORM_VOL,,D10AX03,18.1,8.64
11782,13808,7680696100012,69610001,4385,Skyclarys,Ds 90 Stk,DISPENSER,Ds,90.0,90.0,,,,,,,90,Omaveloxolonum,50.0,50,mg,4500.0,0,,HIGH,P5_FORM_STK,,N07XX25,22362.65,21495.97
11783,9932,7680669440015,66944001,3550,Skyrizi,2 Fertspr 0.83 ml,SYRINGE,Fertspr,2.0,,0.83,ml,1.66,,,,2,Risankizumabum,75.0,75,mg,150.0,0,,HIGH,P4_N_FORM_VOL,,L04AC18,3622.1,3293.76
11784,11598,7680669440022,66944002,3550,Skyrizi,Fertspr 1 Stk,SYRINGE,Fertspr,1.0,1.0,,,,,,,1,Risankizumabum,75.0,75,mg,75.0,0,,HIGH,P5_FORM_STK,,L04AC18,3146.4,2877.97
11785,11599,7680681180012,68118001,3872,Skyrizi,Fertpen 1 Stk,PEN,Fertpen,1.0,1.0,,,,,,,1,Risankizumabum,150.0,150,mg,150.0,0,,HIGH,P5_FORM_STK,,L04AC18,3146.4,2877.97
11786,13020,7680689460017,68946001,4186,Skyrizi,Patrone 1 Stk,CARTRIDGE,Patrone,1.0,1.0,,,,,,,1,Risankizumabum,360.0,360,mg,360.0,0,,HIGH,P5_FORM_STK,,L04AC18,2343.3,2139.56
11787,14012,7680689460024,68946002,4186,Skyrizi,Patrone 1 Stk,CARTRIDGE,Patrone,1.0,1.0,,,,,,,1,Risankizumabum,360.0,360,mg,360.0,0,,HIGH,P5_FORM_STK,,L04AC18,2343.3,2139.56
11788,13021,7680689470016,68947001,4187,Skyrizi,Durchstf 1 Stk,VIAL,Durchstf,1.0,1.0,,,,,,,1,Risankizumabum,600.0,600,mg,600.0,0,,HIGH,P5_FORM_STK,,L04AC18,2343.3,2139.56
11789,14013,7680689470023,68947002,4187,Skyrizi,Durchstf 2 Stk,VIAL,Durchstf,2.0,2.0,,,,,,,2,Risankizumabum,600.0,600,mg,1200.0,0,,HIGH,P5_FORM_STK,,L04AC18,2343.3,2139.56
11790,12366,7680674220015,67422001,4063,Slenyto,60 Stk,,,,60.0,,,,,,,60,Melatoninum,1.0,1,mg,60.0,0,,HIGH,P9_SIMPLE,,N05CH01,59.2,39.36
11791,12367,7680674220022,67422002,4063,Slenyto,30 Stk,,,,30.0,,,,,,,30,Melatoninum,1.0,1,mg,30.0,0,,HIGH,P9_SIMPLE,,N05CH01,107.4,83.68
11792,13425,7680690630010,69063001,4289,Sogroya,Fertpen 1.5 ml,PEN,Fertpen,1.0,,1.5,ml,1.5,,,,1,Somapacitanum,5.0,5,mg,5.0,0,,HIGH,P6_FORM_VOL,,H01AC07,334.45,292.41
11793,13426,7680690630027,69063002,4289,Sogroya,Fertpen 1.5 ml,PEN,Fertpen,1.0,,1.5,ml,1.5,,,,1,Somapacitanum,5.0,5,mg,5.0,0,,HIGH,P6_FORM_VOL,,H01AC07,652.45,584.83
11794,13427,7680690630034,69063003,4289,Sogroya,Fertpen 1.5 ml,PEN,Fertpen,1.0,,1.5,ml,1.5,,,,1,Somapacitanum,5.0,5,mg,5.0,0,,HIGH,P6_FORM_VOL,,H01AC07,923.55,834.08
11795,9371,7680666440018,66644001,3451,Solacutan,25 g,,,,,25.0,g,25.0,,,,1,Diclofenacum natricum,30.0,30,mg,30.0,0,,HIGH,P9_SIMPLE,G,D11AX18,30.85,13.27
11796,9372,7680666440025,66644002,3451,Solacutan,50 g,,,,,50.0,g,50.0,,,,1,Diclofenacum natricum,30.0,30,mg,30.0,0,,HIGH,P9_SIMPLE,G,D11AX18,41.8,23.36
11797,7408,7680605800019,60580001,2759,Solaraze,50 g,,,,,50.0,g,50.0,,,,1,Diclofenacum natricum,30.0,30,mg,30.0,0,,HIGH,P9_SIMPLE,O,D11AX18,46.05,27.48
11798,7407,7680605800057,60580005,2759,Solaraze,25 g,,,,,25.0,g,25.0,,,,1,Diclofenacum natricum,30.0,30,mg,30.0,0,,HIGH,P9_SIMPLE,O,D11AX18,33.25,15.62
11799,7409,7680422860289,42286028,2760,Solatran,30 Stk,,,,30.0,,,,,,,30,Ketazolamum,15.0,15,mg,450.0,0,,HIGH,P9_SIMPLE,,N05BA10,15.95,6.16
11800,7410,7680422860364,42286036,2760,Solatran,60 Stk,,,,60.0,,,,,,,60,Ketazolamum,15.0,15,mg,900.0,0,,HIGH,P9_SIMPLE,,N05BA10,28.8,11.38
11801,7411,7680422860449,42286044,2760,Solatran,30 Stk,,,,30.0,,,,,,,30,Ketazolamum,15.0,15,mg,450.0,0,,HIGH,P9_SIMPLE,,N05BA10,27.95,10.6
11802,7412,7680422860609,42286060,2760,Solatran,60 Stk,,,,60.0,,,,,,,60,Ketazolamum,15.0,15,mg,900.0,0,,HIGH,P9_SIMPLE,,N05BA10,36.7,18.65
