cashback_segment_id,segment_id,limitation_id,preparation_id,limitation_code,product_name,indication_name,indication_code,cashback_extract,cashback_company,detection_patterns,rule_calc_type,rule_calc_value,rule_unit,rule_threshold_type,rule_threshold_value,rule_threshold_unit,rule_thresholds_all,rule_cond_treatment_stop,rule_cond_adverse_effects,rule_cond_treatment_failure,rule_cotreatments,indication_name_fr,segment_order
366,1885,3954,4166,ZEJULA.02,Zejula,Ovarialkarzinom nach Erstlinienchemotherapie,21597.02,"En cas de durée de traitement supérieure (à partir du 25e mois), le titulaire de l'autorisation rembourse 52,81% du prix de fabrique pour chaque boîte de ZEJULA supplémentaire achetée. La TVA ne peut pas être récupérée en plus de cette part du prix de fabrique.",,titulaire_rembourse,percentage,52.81,per_box,from_month,25.0,months,"[{""type"": ""from_month"", ""value"": 25, ""unit"": ""months"", ""match"": ""à partir du 25e mois""}]",0,0,0,"[""ZEJULA""]",Cancer de l'ovaire après une chimiothérapie de première ligne,0
302,1278,3212,4152,ZERCEPAC.01,Zercepac,ZERCEPAC in Kombination mit Pertuzumab (PERJETA) als adjuvante Therapie des Mammakarzinoms,21605.01,"En ce qui concerne le remboursement de ZERCEPAC dans cette combinaison s’applique en plus la limitation suivante : Sur première demande de l’assureur-maladie auprès duquel la personne était assurée au moment de l’achat, le titulaire de l’autorisation rembourse à l’assureur-maladie une partie déterminée du prix de fabrique pour chaque boîte de ZERCEPAC en association avec le pertuzumab (PERJETA) achetée dans le cadre d’un traitement adjuvant (post-opératoire).",,titulaire_rembourse,unknown,,per_box,,,,,0,0,0,"[""PERTUZUMAB"", ""ZERCEPAC"", ""PERJETA""]",ZERCEPAC en association avec le pertuzumab (PERJETA) comme traitement adjuvant du cancer du sein,0
48,162,1654,3690,ZIRABEV,Zirabev,Nierenzellkarzinom,21090.03,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne assurée était assurée au moment de l’achat, Pfizer AG rembourse pour le traitement Fr. 0.64 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à la progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer AG,company_rembourse,chf_fixed,0.64,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome rénal,2
49,163,1654,3690,ZIRABEV,Zirabev,Mammakarzinom,21090.04,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne assurée était assurée au moment de l’achat, Pfizer AG rembourse pour le traitement Fr. 0.34 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à la progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer AG,company_rembourse,chf_fixed,0.34,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome mammaire,3
222,925,2876,3690,ZIRABEV.03,Zirabev,Nierenzellkarzinom,21090.03,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.64 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.64,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome rénal,0
253,1178,3016,3690,ZIRABEV.03,Zirabev,Nierenzellkarzinom,21090.03,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.64 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.64,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome rénal,0
256,1185,3023,3690,ZIRABEV.04,Zirabev,Mammakarzinom,21090.04,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.34 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.34,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome mammaire,0
435,2201,4530,3690,ZIRABEV.10,Zirabev,ZIRABEV in Kombination mit Trifluridin/Tipiracil (LONSURF) zur Behandlung des metastasierten kolorektalen Karzinom (KRK),21090.10,"En ce qui concerne le remboursement de ZIRABEV dans cette indication respecter également la limitation suivante: Le titulaire de l’autorisation rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur première demande de celui-ci, une part définie du prix départ usine pour chaque boîte de ZIRABEV en association avec de Trifluridin/Tipiracil (LONSURF) acquise pour l’indication du traitement du CCR.",,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""ZIRABEV"", ""LONSURF""]",ZIRABEV en association avec Trifluridin/Tipiracil (LONSURF) pour le traitement d'un cancer colorectal métastatique (CCR),0
63,233,1890,3690,ZIRABEV2,Zirabev,Nierenzellkarzinom,21090.03,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne assurée était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.64 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à la progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.64,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome rénal,2
86,366,2057,3690,ZIRABEV2,Zirabev,Nierenzellkarzinom,21090.03,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.64 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.64,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome rénal,2
64,234,1890,3690,ZIRABEV2,Zirabev,Mammakarzinom,21090.04,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne assurée était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.34 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à la progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.34,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome mammaire,3
87,367,2057,3690,ZIRABEV2,Zirabev,Mammakarzinom,21090.04,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.34 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.34,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome mammaire,3
283,1242,3167,3690,ZIRABEV2.03,Zirabev,Nierenzellkarzinom,21090.03,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.27 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.27,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome rénal,0
284,1243,3168,3690,ZIRABEV2.04,Zirabev,Mammakarzinom,21090.04,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.10 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.1,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome mammaire,0
140,497,2271,3690,ZIRABEV3,Zirabev,Nierenzellkarzinom,21090.03,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.64 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.64,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome rénal,2
141,498,2271,3690,ZIRABEV3,Zirabev,Mammakarzinom,21090.04,"Dans cette indication, sur demande de l’assureur-maladie chez qui la personne était assurée au moment de l’achat, Pfizer SA rembourse pour le traitement Fr. 0.34 par mg de Zirabev. En cas de prescription médicale appropriée, Zirabev est remboursé jusqu’à progression de la maladie. La taxe sur la valeur ajoutée ne peut pas être exigée en sus de ce montant. La demande de remboursement doit intervenir en règle générale dans les 3 mois qui suivent l’administration.",Pfizer SA,company_rembourse,chf_fixed,0.34,per_mg,,,,,0,0,1,"[""ZIRABEV""]",Carcinome mammaire,3
143,504,2274,3690,ZIRABEVhcc,Zirabev,ZIRABEV in Kombination mit Atezolizumab (TECENTRIQ) zur Behandlung des inoperablen oder metastasierten hepatozellulären Karzinoms (HCC),21090.09,"En ce qui concerne le remboursement d’ZIRABEV dans cette indication respecter également la limitation suivante: Le titulaire de l’autorisation rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur première demande de celui-ci, une part définie du prix départ usine pour chaque boîte d'ZIRABEV en association avec de l'atézolizumab (TECENTRIQ) acquise pour l’indication du traitement du CHC.",,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""ZIRABEV"", ""TECENTRIQ""]",ZIRABEV en association avec l’atezolizumab (TECENTRIQ) pour le traitement du carcinome hépatocellulaire inopérable ou métastatique (CHC),0
255,1184,3022,3690,ZIRABEVhcc,Zirabev,ZIRABEV in Kombination mit Atezolizumab (TECENTRIQ) zur Behandlung des inoperablen oder metastasierten hepatozellulären Karzinoms (HCC),21090.09,"En ce qui concerne le remboursement d’ZIRABEV dans cette indication respecter également la limitation suivante: Le titulaire de l’autorisation rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur première demande de celui-ci, une part définie du prix départ usine pour chaque boîte d'ZIRABEV en association avec de l'atézolizumab (TECENTRIQ) acquise pour l’indication du traitement du CHC.",,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""ZIRABEV"", ""TECENTRIQ""]",ZIRABEV en association avec l’atezolizumab (TECENTRIQ) pour le traitement du carcinome hépatocellulaire inopérable ou métastatique (CHC),0
475,2338,4733,3690,ZIRABEVhcc,Zirabev,ZIRABEV in Kombination mit Atezolizumab (TECENTRIQ) zur Behandlung des inoperablen oder metastasierten hepatozellulären Karzinoms (HCC),21090.09,"En ce qui concerne le remboursement d’ZIRABEV dans cette indication respecter également la limitation suivante: Le titulaire de l’autorisation rembourse à l’assureur-maladie auprès duquel était assurée la personne au moment de l’achat, et sur première demande de celui-ci, une part définie du prix départ usine pour chaque boîte d'ZIRABEV en association avec de l'atézolizumab (TECENTRIQ) acquise pour l’indication du traitement du CHC.",,titulaire_rembourse,full_refund_pex,,per_box,,,,,0,0,0,"[""ZIRABEV"", ""TECENTRIQ""]",ZIRABEV en association avec l’atezolizumab (TECENTRIQ) pour le traitement du carcinome hépatocellulaire inopérable ou métastatique (CHC),0
142,503,2273,3690,ZIRABEVlynp2,Zirabev,Kombinationstherapie mit Lynparza (Olaparib),21090.08,"À la première demande de l’assurance-maladie auprès de laquelle la personne concernée est assurée au moment de l’achat, le titulaire de l’autorisation de Zirabev rembourse à cette caisse une part fixe du prix départ usine pour tout emballage de Zirabev acheté et utilisé en association avec Lynparza.",,titulaire_rembourse,full_refund_pex,,unknown,,,,,0,0,0,"[""LYNPARZA"", ""ZIRABEV""]",Traitement en association avec Lynparza (olaparib),1
254,1183,3021,3690,ZIRABEVlynp2,Zirabev,Kombinationstherapie mit Lynparza (Olaparib),21090.08,"À la première demande de l’assurance-maladie auprès de laquelle la personne concernée est assurée au moment de l’achat, le titulaire de l’autorisation de Zirabev rembourse à cette caisse une part fixe du prix départ usine pour tout emballage de Zirabev acheté et utilisé en association avec Lynparza.",,titulaire_rembourse,full_refund_pex,,unknown,,,,,0,0,0,"[""LYNPARZA"", ""ZIRABEV""]",Traitement en association avec Lynparza (olaparib),1
474,2334,4729,3690,ZIRABEVlynp2,Zirabev,Kombinationstherapie mit Lynparza (Olaparib),21090.08,"À la première demande de l’assurance-maladie auprès de laquelle la personne concernée est assurée au moment de l’achat, le titulaire de l’autorisation de Zirabev rembourse à cette caisse une part fixe du prix départ usine pour tout emballage de Zirabev acheté et utilisé en association avec Lynparza.",,titulaire_rembourse,full_refund_pex,,unknown,,,,,0,0,0,"[""LYNPARZA"", ""ZIRABEV""]",Traitement en association avec Lynparza (olaparib),1
